YT zhlédnutí (nejlepší trailer);Počasí (rating 1-5);Sezónnost;Sequel;Diváci (1.)
0.0;4.5;1.0;0.0;17712
0.0;2.5;0.9709;0.0;10593
0.0;4.5;0.3546;0.0;0
0.0;2.5;0.3546;0.0;0
0.0;4;0.823;0.0;0
0.0;4.5;-0.6631;0.0;0
0.0;3;0.3546;0.0;16101
0.0;3;0.3546;0.0;2440
0.0;3;-0.3546;0.0;0
0.0;5;0.7485;0.0;14302
0.0;5;0.823;0.0;12720
0.0;4;0.935;0.0;0
0.0;4.5;0.4647;0.0;0
0.0;4.5;-0.3546;0.0;6238
0.0;1;-0.7485;0.0;636
0.0;2.5;0.3546;0.0;35901
0.0;3;-0.823;0.0;0
0.0;1;-0.7485;0.0;2784
0.0;4;0.9709;0.0;7009
0.0;3;0.7485;0.0;0
0.0;3;0.2393;0.0;9763
0.0;3;0.9927;0.0;1425
0.0;1;0.3546;0.0;1377
0.0;3;-0.9927;0.0;0
0.0;4;0.8855;0.0;1781
0.0;3;-0.823;1.0;7464
0.0;1;-0.9927;1.0;6266
0.0;3;-0.9709;0.0;2796
0.0;2.5;0.4647;0.0;0
0.0;2.5;0.1205;0.0;11852
0.0;1;-0.823;0.0;0
0.0;1;-0.3546;0.0;2821
0.0;2.5;0.935;1.0;3189
0.0;1;-0.4647;0.0;5456
0.0;4;0.9927;0.0;0
0.0;2.5;0.823;0.0;17162
0.0;1;-0.5681;0.0;2848
0.0;3;0.3546;0.0;0
0.0;1;0.1205;0.0;0
0.0;1;-0.5681;0.0;3774
0.0;3;-0.935;0.0;7338
0.0;3;-0.823;0.0;1943
0.0;5;0.8855;0.0;780
0.0;4.5;0.5681;0.0;0
0.0;1;-0.8855;0.0;4174
0.0;1;0.1205;0.0;10524
0.0;4.5;-0.2393;0.0;2481
0.0;5;0.9927;0.0;4799
0.0;3;0.0;0.0;0
0.0;2.5;0.4647;0.0;5823
0.0;3;-0.4647;0.0;729
0.0;1;-0.823;0.0;403
0.0;4.5;0.823;0.0;2742
0.0;3;0.7485;0.0;2102
0.0;4.5;-0.2393;0.0;0
0.0;3;-0.8855;0.0;5639
0.0;3;-0.2393;0.0;0
0.0;4.5;0.5681;0.0;0
0.0;4.5;0.5681;0.0;9615
0.0;3;-0.4647;0.0;0
0.0;4;0.5681;0.0;6044
0.0;3;-0.1205;0.0;1730
0.0;3;0.4647;0.0;1408
0.0;3;-0.935;0.0;88419
0.0;4;0.5681;0.0;1050
0.0;3;0.6631;0.0;9980
0.0;3;-0.3546;0.0;0
0.0;3;0.935;0.0;0
0.0;3;-0.8855;0.0;2915
0.0;3;-0.9709;0.0;0
0.0;3;-0.2393;0.0;0
0.0;3;0.3546;0.0;0
0.0;3;0.3546;0.0;0
0.0;1;-0.4647;0.0;0
0.0;4.5;0.3546;0.0;7913
0.0;1;-0.4647;0.0;7140
0.0;5;0.823;0.0;0
0.0;2.5;-0.3546;0.0;0
0.0;3;-0.5681;0.0;1752
0.0;1;-0.4647;0.0;0
0.0;4;0.1205;0.0;0
0.0;4;0.8855;0.0;0
0.0;1;-0.4647;0.0;2882
0.0;3;-0.6631;0.0;3340
0.0;5;0.3546;0.0;0
0.0;3;-0.1205;0.0;2256
0.0;5;0.9709;0.0;0
0.0;5;0.2393;0.0;0
0.0;5;0.8855;0.0;0
0.0;5;0.7485;0.0;5498
0.0;5;0.935;0.0;1272
0.0;5;0.7485;0.0;2909
0.0;1;-0.6631;0.0;992
0.0;3;0.2393;0.0;1120
0.0;3;0.0;0.0;6666
0.0;2.5;1.0;0.0;56268
0.0;4;0.3546;0.0;1587
0.0;1;-0.6631;0.0;6213
0.0;3;-0.9927;0.0;0
0.0;2.5;0.6631;0.0;855
0.0;1;-0.7485;0.0;38429
0.0;2.5;0.4647;0.0;0
0.0;1;-0.8855;0.0;0
0.0;3;-0.9709;0.0;1165
0.0;3;-0.9927;0.0;10244
0.0;3;0.935;1.0;138868
0.0;4;0.935;1.0;149095
0.0;4;0.9709;0.0;118465
0.0;4.5;0.935;0.0;34261
0.0;4;0.5681;0.0;1809
0.0;4;0.8855;0.0;15476
0.0;1;-1.0;0.0;12298
0.0;2.5;0.1205;0.0;1352
0.0;3;-0.1205;0.0;14180
0.0;1;-0.8855;0.0;1667
0.0;4;0.823;0.0;0
0.0;4.5;0.823;0.0;7431
0.0;2.5;0.4647;1.0;14139
0.0;4.5;0.1205;0.0;4514
0.0;4;0.5681;0.0;2676
0.0;2.5;0.8855;0.0;6508
0.0;4;0.5681;0.0;1951
0.0;2.5;-0.8855;1.0;41906
0.0;1;-0.935;1.0;21157
0.0;3;-1.0;0.0;669
0.0;1;-0.9927;0.0;11613
0.0;3;-0.823;0.0;787
0.0;3;-0.5681;0.0;1893
0.0;3;-0.823;0.0;3207
0.0;3;1.0;0.0;21489
0.0;3;-0.9709;0.0;0
0.0;1;-0.3546;0.0;374
0.0;4;0.9709;0.0;0
0.0;4.5;0.5681;0.0;11413
0.0;4.5;-0.3546;0.0;0
0.0;4.5;-0.4647;0.0;5466
0.0;3;-0.935;0.0;0
0.0;4.5;0.6631;0.0;8345
0.0;1;-0.2393;0.0;0
0.0;1;-0.935;0.0;4963
0.0;3;-0.4647;0.0;0
0.0;1;-0.7485;0.0;4119
0.0;3;-0.9709;0.0;3134
0.0;4;0.823;0.0;0
0.0;3;-0.3546;0.0;57070
0.0;1;-0.5681;0.0;1709
0.0;3;-0.9709;0.0;0
0.0;3;-0.4647;0.0;1481
0.0;4;0.823;0.0;33101
0.0;4.5;-0.1205;0.0;0
0.0;3;-0.9927;0.0;2828
0.0;1;-0.935;0.0;1111
0.0;5;0.7485;0.0;15220
0.0;1;-0.9927;0.0;0
0.0;3;0.0;0.0;5010
0.0;4;0.8855;0.0;1280
0.0;1;-0.8855;0.0;20795
0.0;2.5;-0.3546;0.0;7995
0.0;2.5;0.2393;0.0;3993
0.0;2.5;0.8855;0.0;0
0.0;2.5;0.3546;0.0;0
0.0;5;0.7485;0.0;2656
0.0;3;0.1205;0.0;0
0.0;4;0.7485;0.0;0
0.0;3;-0.2393;0.0;0
0.0;4.5;0.6631;0.0;4542
0.0;4;0.9709;0.0;4901
0.0;1;-0.2393;0.0;911
0.0;3;-0.4647;0.0;7278
0.0;1;-0.935;0.0;0
0.0;3;0.6631;0.0;0
0.0;1;0.1205;0.0;6362
0.0;1;-0.823;0.0;3310
0.0;1;-0.4647;0.0;45464
0.0;3;-0.823;1.0;110980
0.0;1;-0.4647;0.0;4078
0.0;3;-0.935;0.0;0
0.0;4.5;0.6631;0.0;0
0.0;3;-0.6631;0.0;0
0.0;4;0.823;0.0;0
0.0;4;0.9709;0.0;8311
0.0;2.5;0.8855;0.0;0
0.0;3;0.2393;0.0;0
0.0;2.5;0.4647;0.0;0
0.0;4;0.0;0.0;0
0.0;3;-0.5681;0.0;2551
0.0;3;-0.6631;0.0;0
0.0;4.5;0.0;0.0;1424
0.0;3;-0.9927;0.0;3329
0.0;1;-0.8855;0.0;0
0.0;4.5;0.4647;0.0;1994
0.0;2.5;0.8855;0.0;2262
0.0;4;0.935;0.0;15036
0.0;1;-0.6631;0.0;113036
0.0;1;-0.4647;0.0;839
0.0;0.0;-1.0;0.0;0
0.0;1;-0.9709;0.0;8231
0.0;5;0.935;0.0;0
0.0;3;-1.0;0.0;0
0.0;3;-0.935;0.0;56882
0.0;4;0.8855;0.0;0
0.0;1;-0.3546;0.0;0
0.0;1;0.5681;0.0;0
0.0;5;0.935;0.0;0
0.0;4.5;0.7485;0.0;0
0.0;2.5;-0.3546;0.0;1796
0.0;4;0.823;0.0;24785
0.0;4;0.9927;0.0;3974
0.0;4.5;0.9709;0.0;0
0.0;3;0.7485;0.0;9344
0.0;2.5;0.1205;0.0;0
0.0;4.5;0.3546;0.0;1468
0.0;5;0.823;0.0;11128
0.0;1;-0.9927;1.0;2390
0.0;3;0.4647;0.0;0
0.0;3;0.9709;0.0;2918
0.0;2.5;0.2393;0.0;11760
0.0;1;-0.935;0.0;1570
0.0;3;0.9709;0.0;6184
0.0;4;0.4647;0.0;19789
0.0;1;-0.7485;0.0;4481
0.0;3;-0.9709;0.0;0
0.0;3;-0.5681;0.0;0
0.0;3;0.8855;0.0;0
0.0;3;0.3546;0.0;3920
0.0;3;-1.0;1.0;0
0.0;3;-0.3546;0.0;346
0.0;3;-0.9927;0.0;0
0.0;5;0.935;0.0;17610
0.0;1;0.1205;0.0;11757
0.0;1;-0.6631;0.0;0
0.0;3;0.3546;0.0;0
0.0;3;0.7485;0.0;3467
0.0;3;-0.8855;0.0;0
0.0;2.5;-0.4647;0.0;0
0.0;1;-0.8855;0.0;10259
0.0;3;-0.9709;0.0;6832
0.0;1;0.3546;0.0;827
0.0;2.5;0.2393;0.0;827
0.0;3;-0.3546;0.0;0
0.0;3;-0.823;0.0;1988
0.0;4.5;0.6631;0.0;2823
0.0;2.5;0.8855;0.0;3806
0.0;3;-0.1205;0.0;0
0.0;4.5;0.6631;0.0;21617
0.0;4;0.8855;0.0;0
0.0;3;-0.4647;0.0;0
0.0;4;0.5681;0.0;28445
0.0;5;0.8855;0.0;0
0.0;5;0.935;0.0;4795
0.0;3;-0.6631;0.0;16838
0.0;2.5;0.2393;0.0;1462
0.0;2.5;0.9709;0.0;0
0.0;3;0.823;0.0;0
0.0;1;-0.823;0.0;10667
0.0;4;0.7485;0.0;0
0.0;3;-0.4647;0.0;0
0.0;4;0.5681;0.0;0
0.0;4.5;0.6631;0.0;13251
0.0;4;0.823;0.0;4379
0.0;1;-0.5681;0.0;0
0.0;4;0.8855;0.0;0
0.0;4.5;-0.1205;0.0;15574
0.0;2.5;-0.5681;0.0;0
0.0;4;0.8855;0.0;3283
0.0;3;-0.5681;0.0;0
0.0;3;0.5681;0.0;3015
0.0;3;-0.3546;0.0;0
0.0;1;-0.4647;0.0;0
0.0;1;0.0;0.0;27638
0.0;1;-0.4647;0.0;7999
0.0;4.5;-0.2393;0.0;1191
0.0;3;-0.935;0.0;0
0.0;4;0.9709;0.0;6427
0.0;1;-0.6631;1.0;8854
0.0;5;0.5681;0.0;0
0.0;5;0.1205;0.0;0
0.0;1;-0.3546;0.0;766
0.0;3;0.2393;0.0;0
0.0;5;0.9927;0.0;5569
0.0;4.5;0.0;1.0;37961
0.0;1;-0.2393;0.0;32351
0.0;4.5;0.1205;0.0;0
0.0;4;0.4647;1.0;32854
0.0;4;0.7485;1.0;52489
0.0;1;-0.9709;0.0;0
0.0;1;-0.9927;1.0;19302
0.0;5;0.823;0.0;4371
0.0;2.5;-0.935;0.0;2173
0.0;3;0.823;0.0;0
0.0;3;-0.3546;0.0;0
0.0;3;-0.1205;0.0;3394
0.0;1;-0.2393;0.0;3290
0.0;3;-0.9709;0.0;4817
0.0;4;1.0;0.0;0
0.0;3;-0.823;0.0;30343
0.0;3;0.6631;0.0;577
0.0;3;1.0;0.0;3522
0.0;1;-0.8855;0.0;0
0.0;5;0.823;1.0;0
0.0;3;-0.8855;0.0;3219
0.0;3;-0.9927;0.0;0
0.0;3;-0.5681;0.0;0
0.0;4;0.9927;0.0;0
0.0;1;0.3546;0.0;0
0.0;2.5;-0.7485;0.0;343
0.0;3;-0.9709;0.0;2350
0.0;4;0.823;0.0;2674
0.0;3;0.5681;0.0;17122
0.0;1;-0.2393;0.0;0
0.0;3;0.3546;0.0;25923
0.0;3;-0.5681;0.0;1952
0.0;4.5;0.7485;0.0;0
0.0;3;-0.935;0.0;0
0.0;1;-0.2393;0.0;405
0.0;1;-0.823;0.0;9939
0.0;3;-0.5681;0.0;2484
0.0;3;-0.4647;0.0;0
0.0;3;-0.5681;0.0;12308
0.0;3;0.0;0.0;8289
0.0;3;-0.4647;0.0;249
0.0;2.5;-0.2393;0.0;5981
0.0;3;0.1205;0.0;1101
0.0;2.5;-0.1205;0.0;0
0.0;3;-0.935;0.0;0
0.0;4;0.8855;0.0;14367
0.0;3;0.935;0.0;18126
0.0;2.5;0.3546;0.0;8218
0.0;3;-0.9709;0.0;0
0.0;3;0.4647;1.0;2329
0.0;5;-0.1205;0.0;0
0.0;3;-0.935;1.0;1170
0.0;3;0.3546;0.0;0
0.0;4.5;-0.4647;0.0;5636
0.0;3;-0.3546;0.0;0
0.0;3;-0.5681;0.0;0
0.0;1;-0.8855;0.0;2522
0.0;3;0.823;0.0;0
0.0;1;-0.8855;0.0;0
0.0;4.5;0.7485;1.0;0
0.0;5;0.4647;0.0;0
0.0;1;-0.935;0.0;0
0.0;3;-0.4647;0.0;78439
0.0;1;0.1205;0.0;2005
0.0;2.5;-0.4647;0.0;0
0.0;1;-0.7485;0.0;0
0.0;3;0.5681;0.0;1091
0.0;4;0.6631;0.0;0
0.0;3;-1.0;0.0;691
0.0;1;-0.1205;0.0;3981
0.0;1;-0.3546;0.0;1440
0.0;4;0.7485;0.0;0
0.0;3;0.7485;0.0;8780
0.0;1;-0.4647;0.0;14230
0.0;3;0.5681;0.0;0
0.0;2.5;0.3546;0.0;29278
0.0;4;0.5681;0.0;0
0.0;3;-0.935;0.0;0
0.0;4;0.6631;0.0;32963
0.0;4;0.935;0.0;21211
0.0;5;0.7485;0.0;1322
0.0;5;0.0;0.0;0
0.0;4;0.8855;0.0;96366
0.0;3;0.935;0.0;29643
0.0;3;-0.9709;0.0;10648
0.0;4.5;-0.2393;0.0;0
0.0;1;-0.9709;0.0;241
0.0;4;0.935;0.0;6145
0.0;3;0.935;0.0;0
0.0;2.5;0.823;0.0;16255
0.0;3;-0.823;0.0;8568
0.0;4.5;0.5681;0.0;4065
0.0;1;-0.8855;0.0;0
0.0;4;0.9927;1.0;1557
0.0;4;0.8855;0.0;0
0.0;1;-0.3546;0.0;410
0.0;3;-1.0;0.0;0
0.0;3;-0.935;0.0;1547
0.0;5;0.4647;0.0;0
0.0;1;-0.1205;0.0;6006
0.0;5;0.1205;0.0;0
0.0;5;0.9709;0.0;0
0.0;5;0.5681;0.0;0
0.0;5;0.1205;0.0;0
0.0;4.5;0.0;0.0;80487
0.0;1;-0.5681;0.0;0
0.0;3;0.4647;1.0;9366
0.0;2.5;-0.1205;0.0;7707
0.0;1;0.4647;0.0;2058
0.0;4;0.8855;0.0;9072
0.0;2.5;0.6631;0.0;51750
0.0;1;0.6631;1.0;75620
0.0;2.5;0.3546;0.0;1084
0.0;3;0.6631;0.0;0
0.0;1;-0.5681;0.0;0
0.0;2.5;-0.2393;0.0;0
0.0;3;-0.1205;0.0;2248
0.0;4.5;0.3546;0.0;103320
0.0;5;0.4647;0.0;0
0.0;3;-0.1205;0.0;0
0.0;1;-0.4647;0.0;1567
0.0;4.5;0.823;0.0;6619
0.0;4.5;0.5681;1.0;13014
0.0;4;0.823;0.0;0
0.0;5;0.9709;0.0;10790
0.0;2.5;0.2393;0.0;0
0.0;3;-0.1205;0.0;2315
0.0;3;-0.2393;0.0;0
0.0;4.5;-0.1205;0.0;0
0.0;1;-0.2393;0.0;37361
0.0;1;-0.9927;0.0;581
0.0;5;0.7485;0.0;1668
0.0;3;-0.6631;0.0;20552
0.0;2.5;0.7485;0.0;0
0.0;2.5;0.6631;0.0;9600
0.0;5;0.6631;0.0;0
0.0;4;0.935;0.0;0
0.0;1;-0.935;0.0;0
0.0;3;0.3546;0.0;0
0.0;5;0.8855;0.0;908
0.0;3;-0.8855;0.0;0
0.0;3;-0.6631;0.0;566
0.0;4.5;-0.2393;0.0;5235
0.0;4.5;0.823;0.0;1023
0.0;4.5;-0.2393;0.0;702
0.0;4;0.823;0.0;0
0.0;3;0.935;0.0;0
0.0;3;-0.9709;0.0;25781
0.0;3;-0.4647;1.0;7860
0.0;4.5;0.9709;0.0;0
0.0;2.5;-0.1205;0.0;5685
0.0;3;-0.9709;0.0;6073
0.0;3;-0.4647;0.0;0
0.0;4;0.5681;0.0;31574
0.0;2.5;0.7485;0.0;0
0.0;3;0.4647;0.0;0
0.0;1;-0.823;0.0;0
0.0;2.5;-0.1205;0.0;6388
0.0;3;0.2393;0.0;10861
0.0;2.5;0.2393;0.0;2128
0.0;4.5;0.4647;1.0;7855
0.0;4;0.935;0.0;0
0.0;5;0.935;0.0;13226
0.0;3;-0.7485;0.0;0
0.0;4;0.1205;0.0;815
0.0;3;-0.3546;0.0;902
0.0;4.5;0.3546;0.0;11432
0.0;5;0.6631;0.0;0
0.0;3;0.2393;0.0;3556
0.0;3;-0.935;0.0;954
0.0;2.5;0.2393;0.0;2874
0.0;3;0.9709;0.0;0
0.0;1;-0.1205;0.0;89339
0.0;1;-0.2393;0.0;46129
0.0;4.5;0.2393;0.0;0
0.0;3;0.2393;0.0;0
0.0;1;-0.8855;0.0;44851
0.0;4;0.7485;0.0;0
0.0;4.5;0.3546;0.0;363
0.0;4;0.935;0.0;0
0.0;3;-0.4647;0.0;2352
0.0;3;-0.3546;0.0;5259
0.0;1;-0.935;0.0;5156
0.0;1;-0.4647;0.0;13154
0.0;2.5;-0.823;0.0;3074
0.0;4;0.935;0.0;12779
0.0;4;-0.3546;0.0;0
0.0;3;0.1205;0.0;0
0.0;3;0.5681;0.0;1346
0.0;1;-0.7485;0.0;0
0.0;4.5;0.9709;0.0;0
0.0;1;-0.5681;0.0;1740
0.0;1;-0.9927;0.0;0
0.0;2.5;-0.7485;0.0;0
0.0;3;-0.9927;0.0;11222
0.0;1;-0.7485;0.0;693
0.0;4.5;0.3546;0.0;10866
0.0;4;0.4647;1.0;7459
0.0;1;-0.935;1.0;14565
0.0;1;-0.6631;0.0;0
0.0;1;-0.1205;1.0;21365
0.0;4.5;0.935;0.0;0
0.0;2.5;-0.6631;0.0;4361
0.0;2.5;0.3546;0.0;4860
0.0;3;-0.2393;1.0;4260
0.0;3;-0.5681;0.0;15023
0.0;4;0.5681;0.0;0
0.0;4;0.5681;0.0;62404
0.0;2.5;-0.2393;0.0;30048
0.0;4.5;0.7485;0.0;0
0.0;3;0.6631;0.0;0
0.0;5;0.8855;0.0;1734
0.0;1;-0.3546;0.0;7961
0.0;4;1.0;0.0;0
0.0;1;0.1205;0.0;5395
0.0;3;0.935;0.0;8484
0.0;5;0.2393;0.0;0
0.0;1;-0.1205;0.0;0
0.0;1;-0.3546;0.0;1301
0.0;2.5;0.935;0.0;15056
0.0;5;0.0;0.0;0
0.0;3;-0.935;0.0;5875
0.0;4;0.823;0.0;0
0.0;3;-0.7485;0.0;11649
0.0;4;0.9709;0.0;0
0.0;3;0.9927;1.0;0
0.0;4;0.9927;1.0;0
0.0;1;-0.9927;0.0;0
0.0;4.5;-0.4647;0.0;2099
0.0;1;-0.6631;0.0;606
0.0;5;0.9709;0.0;10342
0.0;2.5;-0.2393;0.0;0
0.0;4;0.8855;0.0;20238
0.0;5;0.6631;0.0;0
0.0;4.5;-0.2393;0.0;0
0.0;2.5;-0.1205;0.0;2796
0.0;5;0.9709;0.0;0
0.0;4.5;-0.935;0.0;4342
0.0;4.5;-0.2393;0.0;0
0.0;3;0.1205;0.0;431
0.0;5;0.935;0.0;0
0.0;4;0.823;1.0;8313
0.0;5;0.9927;1.0;14631
0.0;3;0.5681;1.0;20452
0.0;2.5;0.4647;1.0;9625
0.0;4.5;0.5681;1.0;15591
0.0;4.5;0.4647;1.0;0
0.0;1;0.0;1.0;14153
0.0;3;0.0;0.0;3135
0.0;3;-0.9709;0.0;0
0.0;4;0.6631;0.0;0
0.0;3;0.0;0.0;0
0.0;4.5;-0.1205;0.0;0
0.0;3;-0.9709;0.0;20481
0.0;3;-0.935;1.0;57073
0.0;5;0.9927;0.0;0
0.0;4.5;0.5681;1.0;11279
0.0;4;0.0;1.0;19586
0.0;3;-0.935;1.0;9399
0.0;3;-0.5681;1.0;11382
0.0;3;-0.6631;0.0;3244
0.0;1;-0.4647;1.0;3994
0.0;3;0.0;0.0;0
0.0;4;0.7485;0.0;0
0.0;4;0.2393;0.0;4755
0.0;3;-0.5681;0.0;0
0.0;1;-0.8855;0.0;12477
0.0;4;0.7485;0.0;7168
0.0;4.5;0.6631;0.0;4669
0.0;3;0.823;0.0;3724
0.0;3;0.4647;0.0;748
0.0;3;0.9927;0.0;0
0.0;1;-0.9709;0.0;0
0.0;2.5;-0.3546;0.0;0
0.0;3;-0.6631;0.0;1796
0.0;1;-0.3546;0.0;65726
0.0;1;-0.3546;1.0;25506
0.0;3;-0.823;0.0;0
0.0;3;-0.6631;1.0;0
0.0;3;-0.9927;0.0;0
0.0;3;0.0;0.0;0
0.0;2.5;0.0;0.0;0
0.0;4;0.1205;0.0;1772
0.0;4;0.4647;0.0;1252
0.0;3;-1.0;0.0;0
0.0;1;-0.935;0.0;19557
0.0;3;-0.8855;1.0;28235
0.0;1;-0.1205;0.0;2484
0.0;3;-0.8855;0.0;1036
0.0;3;-0.9709;0.0;7317
0.0;3;-0.3546;0.0;1761
0.0;3;0.935;0.0;4431
0.0;3;-0.9927;0.0;2247
0.0;3;-0.8855;0.0;30140
0.0;1;-0.6631;0.0;5716
0.0;4.5;0.9927;0.0;0
0.0;4;0.9709;0.0;41993
0.0;2.5;0.7485;0.0;0
0.0;3;-0.5681;0.0;296
0.0;1;-0.935;0.0;0
0.0;3;-0.5681;0.0;4496
0.0;1;-0.9709;1.0;86118
0.0;3;-0.9709;1.0;99104
0.0;4;-0.6631;0.0;0
0.0;2.5;0.3546;0.0;0
0.0;5;0.9927;0.0;234
0.0;5;0.8855;0.0;0
0.0;4.5;0.3546;0.0;0
0.0;3;-1.0;0.0;11474
0.0;0.0;0.0;0.0;0
0.0;1;-0.5681;0.0;2552
0.0;1;-0.8855;0.0;72549
0.0;3;-0.935;0.0;23400
0.0;3;-0.3546;0.0;643
0.0;3;-0.9709;0.0;0
0.0;4.5;0.0;0.0;2113
0.0;1;-0.6631;0.0;5626
0.0;3;-0.8855;0.0;0
0.0;2.5;-0.4647;0.0;5386
0.0;3;0.9709;0.0;0
0.0;3;0.6631;0.0;1002
0.0;1;-0.7485;0.0;0
0.0;4.5;-0.1205;0.0;0
0.0;4;0.8855;0.0;4395
0.0;4;0.823;0.0;1406
0.0;4;0.8855;0.0;800
0.0;1;-0.9927;0.0;0
0.0;1;0.4647;0.0;11040
0.0;4;0.823;0.0;3431
0.0;2.5;-0.7485;0.0;0
0.0;4;0.9927;0.0;0
0.0;3;-0.7485;0.0;1385
0.0;3.5;0.4647;1.0;116447
0.0;1;-0.935;0.0;492
0.0;4;0.8855;0.0;0
0.0;2.5;0.823;0.0;0
0.0;1;0.0;0.0;0
0.0;5;0.7485;0.0;722
0.0;1;-0.8855;0.0;1071
0.0;2.5;-0.2393;0.0;0
0.0;3;-0.3546;1.0;5849
0.0;3;0.9927;1.0;0
0.0;5;0.8855;0.0;0
0.0;2.5;0.4647;0.0;0
0.0;3;-0.3546;0.0;0
0.0;1;-0.5681;0.0;0
0.0;4;0.823;0.0;3314
0.0;2.5;0.9709;0.0;0
0.0;4;0.935;0.0;0
0.0;5;0.6631;0.0;7124
0.0;3;-0.1205;0.0;1859
0.0;4.5;-0.4647;1.0;0
0.0;1;-0.3546;0.0;3278
0.0;3;-0.823;0.0;9637
0.0;4.5;-0.4647;0.0;6031
0.0;4;1.0;0.0;0
0.0;3;0.2393;0.0;8047
0.0;3;0.0;0.0;0
0.0;3;0.823;0.0;0
0.0;1;-0.4647;0.0;494
0.0;4.5;0.0;0.0;2406
0.0;3;-0.1205;0.0;3023
0.0;3;-0.5681;0.0;0
0.0;3;0.5681;0.0;1130
0.0;3;0.9709;0.0;0
0.0;1;-0.8855;0.0;2249
0.0;4;0.935;0.0;0
0.0;4;0.8855;0.0;0
0.0;2.5;-0.2393;0.0;0
0.0;3;0.935;0.0;3200
0.0;1;0.1205;1.0;0
0.0;3;-1.0;1.0;19495
0.0;4;0.9927;1.0;0
0.0;3;0.3546;1.0;0
0.0;4;0.9927;0.0;778
0.0;1;0.2393;1.0;0
0.0;2.5;-0.6631;0.0;4776
0.0;5;1.0;0.0;0
0.0;4;0.9927;1.0;106869
0.0;1;-0.9709;0.0;0
0.0;4;0.935;0.0;1325
0.0;1;0.6631;0.0;47305
0.0;3;0.5681;0.0;2758
0.0;4;0.935;0.0;0
0.0;4;0.9709;0.0;12139
0.0;3;0.9709;1.0;4144
0.0;3;0.5681;0.0;10367
0.0;4;0.935;0.0;0
0.0;2.5;0.935;0.0;2713
0.0;1;-0.9927;0.0;3351
0.0;4;0.935;0.0;0
0.0;4;0.823;0.0;3764
0.0;4.5;-0.2393;0.0;78528
0.0;4;0.935;0.0;0
0.0;4.5;-0.2393;0.0;6875
0.0;3;0.6631;0.0;6067
0.0;1;-0.6631;0.0;0
0.0;5;0.5681;0.0;0
0.0;5;0.7485;0.0;0
0.0;4.5;0.2393;0.0;0
0.0;4;0.935;0.0;0
0.0;1;-0.9927;0.0;0
0.0;2.5;0.1205;0.0;42047
0.0;4.5;0.8855;0.0;0
0.0;1;-0.6631;0.0;3571
0.0;4;0.935;0.0;3121
0.0;4.5;0.3546;0.0;0
0.0;3;0.3546;0.0;0
0.0;3;0.8855;0.0;0
0.0;4;0.5681;0.0;3588
0.0;2.5;0.8855;0.0;15064
0.0;3;-0.5681;0.0;1859
0.0;4;0.8855;0.0;15096
0.0;4.5;0.0;0.0;7247
0.0;3;0.823;0.0;2982
0.0;2.5;0.0;0.0;14469
0.0;3;-0.2393;0.0;9153
0.0;3;0.9709;0.0;0
0.0;3;0.4647;0.0;11473
0.0;2.5;0.3546;0.0;0
0.0;5;0.1205;0.0;4228
0.0;4.5;0.1205;0.0;11135
0.0;5;1.0;1.0;0
0.0;3;0.9709;1.0;5906
0.0;2.5;0.5681;1.0;5031
0.0;3;0.1205;0.0;3903
0.0;1;-0.9927;0.0;4355
0.0;4;0.935;0.0;38206
0.0;4;0.8855;0.0;0
0.0;5;0.3546;0.0;0
0.0;3;-0.2393;0.0;10476
0.0;1;-0.9927;0.0;14510
0.0;5;0.8855;0.0;0
0.0;3;0.935;0.0;0
0.0;3;-0.9709;0.0;7147
0.0;1;-0.7485;0.0;1770
0.0;3;-0.6631;0.0;21238
0.0;4.5;-0.3546;0.0;0
0.0;4;0.7485;1.0;0
0.0;1;0.0;1.0;0
0.0;1;-0.7485;1.0;54527
0.0;2.5;-0.7485;1.0;68241
0.0;3;-0.8855;0.0;0
0.0;2.5;-0.2393;0.0;0
0.0;2.5;-0.4647;0.0;0
0.0;2.5;-0.1205;0.0;3855
0.0;1;-0.7485;0.0;0
0.0;1;-0.823;0.0;6265
0.0;3;0.1205;0.0;0
0.0;3;-0.4647;0.0;0
0.0;5;0.6631;0.0;0
0.0;3;-0.9709;0.0;6893
0.0;1;-0.6631;0.0;5541
0.0;3;0.2393;0.0;4612
0.0;4;0.9927;0.0;0
0.0;3;-0.1205;0.0;2894
0.0;4.5;0.823;0.0;13031
0.0;1;-0.8855;0.0;10043
0.0;2.5;0.3546;0.0;1599
0.0;1;-0.6631;0.0;644
0.0;3;0.1205;0.0;0
0.0;2.5;0.6631;0.0;14465
0.0;1;-0.2393;0.0;3561
0.0;3;-0.935;1.0;2238
0.0;4.5;0.3546;0.0;14979
0.0;4;0.7485;0.0;0
0.0;4;-0.2393;0.0;0
0.0;3;-0.823;0.0;12699
0.0;5;0.8855;0.0;0
0.0;4;0.935;0.0;2011
0.0;2.5;-0.823;0.0;6398
0.0;3;-0.935;0.0;7071
0.0;1;-0.935;0.0;0
0.0;1;-0.7485;0.0;0
0.0;5;0.8855;0.0;0
0.0;1;-0.7485;0.0;0
0.0;3;0.2393;0.0;6454
0.0;3;0.0;0.0;6230
0.0;5;0.935;0.0;0
0.0;1;-0.3546;0.0;11695
0.0;2.5;-0.3546;0.0;5741
0.0;1;-0.2393;0.0;3955
0.0;3;0.935;1.0;1595
0.0;4;0.7485;0.0;974
0.0;2.5;0.4647;0.0;4434
